time_s,mps,grade
286.0,6.046413771636551,0.0115
287.0,5.731451628622424,0.0115
288.0,5.156244133835307,0.0115
289.0,4.424037911735841,0.0056
290.0,3.6882726173978004,0.0048
291.0,3.0894488333131074,0.0048
292.0,2.6856428010623765,0.0048
293.0,2.4211731657491575,0.0048
294.0,2.1934584955875365,0.0048
295.0,1.9593906290247578,0.0048
296.0,1.734835783977187,0.0048
297.0,1.4992711087463724,0.0048
298.0,1.1760932397541017,0.0048
299.0,0.7729857740516742,0.0048
300.0,0.0,0.0048
