time_seconds,speed_meters_per_second,grade,temp_amb_air_kelvin,pwr_solar_load_watts
350,0,0,308.15,0
351,0,0,308.15,0
352,0,0,308.15,0
353,0,0,308.15,0
354,0,0,308.15,0
355,0,0,308.15,0
356,0,0,308.15,0
357,0,0,308.15,0
358,0,0,308.15,0
359,0,0,308.15,0
360,0,0,308.15,0
361,0,0,308.15,0
362,0,0,308.15,0
363,0,0,308.15,0
364,0,0,308.15,0
365,0,0,308.15,0
366,0,0,308.15,0
367,0,0,308.15,0
368,0,0,308.15,0
369,0,0,308.15,0
370,0,0,308.15,0
371,1.922272,0,308.15,0
372,4.068064,0,308.15,0
373,5.900928,0,308.15,0
374,7.286752,0,308.15,0
375,8.538464,0,308.15,0
376,9.343136,0,308.15,0
377,10.147808,0,308.15,0
378,11.086592,0,308.15,0
379,12.025376,0,308.15,0
380,12.874752,0,308.15,0
381,13.4112,0,308.15,0
382,13.590016,0,308.15,0
383,13.679424,0,308.15,0
384,13.813536,0,308.15,0
385,13.902944,0,308.15,0
386,13.768832,0,308.15,0
387,13.902944,0,308.15,0
388,14.08176,0,308.15,0
389,14.484096,0,308.15,0
390,14.797024,0,308.15,0
391,14.886432,0,308.15,0
392,14.931136,0,308.15,0
393,15.065248,0,308.15,0
394,15.244064,0,308.15,0
395,15.512288,0,308.15,0
396,15.6464,0,308.15,0
397,15.825216,0,308.15,0
398,16.004032,0,308.15,0
399,16.09344,0,308.15,0
400,16.182848,0,308.15,0
401,16.227552,0,308.15,0
402,16.272256,0,308.15,0
403,16.31696,0,308.15,0
404,16.495776,0,308.15,0
405,16.629888,0,308.15,0
406,16.674592,0,308.15,0
407,16.898112,0,308.15,0
408,17.076928,0,308.15,0
409,17.255744,0,308.15,0
410,17.345152,0,308.15,0
411,17.255744,0,308.15,0
412,17.389856,0,308.15,0
413,17.43456,0,308.15,0
414,17.345152,0,308.15,0
415,17.255744,0,308.15,0
416,17.032224,0,308.15,0
417,16.808704,0,308.15,0
418,16.808704,0,308.15,0
419,16.674592,0,308.15,0
420,16.54048,0,308.15,0
421,16.361664,0,308.15,0
422,16.182848,0,308.15,0
423,16.09344,0,308.15,0
424,16.09344,0,308.15,0
425,15.86992,0,308.15,0
426,15.42288,0,308.15,0
427,14.75232,0,308.15,0
428,13.85824,0,308.15,0
429,12.2936,0,308.15,0
430,10.103104,0,308.15,0
431,8.9408,0,308.15,0
432,8.49376,0,308.15,0
433,8.672576,0,308.15,0
434,8.583168,0,308.15,0
435,9.209024,0,308.15,0
436,10.237216,0,308.15,0
437,10.997184,0,308.15,0
438,11.39952,0,308.15,0
439,12.025376,0,308.15,0
440,12.204192,0,308.15,0
441,12.606528,0,308.15,0
442,13.232384,0,308.15,0
443,13.500608,0,308.15,0
444,13.724128,0,308.15,0
445,13.992352,0,308.15,0
446,14.171168,0,308.15,0
447,14.394688,0,308.15,0
448,14.5288,0,308.15,0
449,14.75232,0,308.15,0
450,14.841728,0,308.15,0
451,14.886432,0,308.15,0
452,14.797024,0,308.15,0
453,14.618208,0,308.15,0
454,14.439392,0,308.15,0
455,14.260576,0,308.15,0
456,14.08176,0,308.15,0
457,13.947648,0,308.15,0
458,13.768832,0,308.15,0
459,13.63472,0,308.15,0
460,13.500608,0,308.15,0
461,13.366496,0,308.15,0
462,13.500608,0,308.15,0
463,13.679424,0,308.15,0
464,13.813536,0,308.15,0
465,13.947648,0,308.15,0
466,14.215872,0,308.15,0
467,14.484096,0,308.15,0
468,14.5288,0,308.15,0
469,14.439392,0,308.15,0
470,14.439392,0,308.15,0
471,14.662912,0,308.15,0
472,14.707616,0,308.15,0
473,14.662912,0,308.15,0
474,14.662912,0,308.15,0
475,14.886432,0,308.15,0
476,14.931136,0,308.15,0
477,14.707616,0,308.15,0
478,14.707616,0,308.15,0
479,14.662912,0,308.15,0
480,14.707616,0,308.15,0
481,14.662912,0,308.15,0
482,14.662912,0,308.15,0
483,14.484096,0,308.15,0
484,14.126464,0,308.15,0
485,13.679424,0,308.15,0
486,13.545312,0,308.15,0
487,13.545312,0,308.15,0
488,13.321792,0,308.15,0
489,13.098272,0,308.15,0
490,12.919456,0,308.15,0
491,12.874752,0,308.15,0
492,13.098272,0,308.15,0
493,13.4112,0,308.15,0
494,13.500608,0,308.15,0
495,13.590016,0,308.15,0
496,13.724128,0,308.15,0
497,13.768832,0,308.15,0
498,13.321792,0,308.15,0
499,12.830048,0,308.15,0
500,12.919456,0,308.15,0
501,13.053568,0,308.15,0
502,13.142976,0,308.15,0
503,12.785344,0,308.15,0
504,12.07008,0,308.15,0
505,12.159488,0,308.15,0
506,11.891264,0,308.15,0
507,10.371328,0,308.15,0
508,9.477248,0,308.15,0
509,9.477248,0,308.15,0
510,9.298432,0,308.15,0
511,8.002016,0,308.15,0
512,5.900928,0,308.15,0
513,4.24688,0,308.15,0
514,2.861056,0,308.15,0
515,1.832864,0,308.15,0
516,1.1176,0,308.15,0
517,0,0,308.15,0
518,0,0,308.15,0
519,0,0,308.15,0
520,0,0,308.15,0
521,0,0,308.15,0
522,0,0,308.15,0
523,0,0,308.15,0
524,0,0,308.15,0
525,0,0,308.15,0
526,0,0,308.15,0
527,0,0,308.15,0
528,0,0,308.15,0
529,0,0,308.15,0
530,0,0,308.15,0
531,0,0,308.15,0
532,0,0,308.15,0
533,0,0,308.15,0
534,0,0,308.15,0
535,0,0,308.15,0
536,0,0,308.15,0
537,0.268224,0,308.15,0
538,1.475232,0,308.15,0
539,2.637536,0,308.15,0
540,3.978656,0,308.15,0
541,4.559808,0,308.15,0
542,4.649216,0,308.15,0
543,4.425696,0,308.15,0
544,4.425696,0,308.15,0
545,4.69392,0,308.15,0
546,5.051552,0,308.15,0
547,5.543296,0,308.15,0
548,5.722112,0,308.15,0
549,6.25856,0,308.15,0
550,6.526784,0,308.15,0
551,6.92912,0,308.15,0
552,7.59968,0,308.15,0
553,7.8232,0,308.15,0
554,8.091424,0,308.15,0
555,8.225536,0,308.15,0
556,8.27024,0,308.15,0
557,8.136128,0,308.15,0
558,8.27024,0,308.15,0
559,8.180832,0,308.15,0
560,8.136128,0,308.15,0
561,8.002016,0,308.15,0
562,7.912608,0,308.15,0
563,7.912608,0,308.15,0
564,7.733792,0,308.15,0
565,7.778496,0,308.15,0
566,7.510272,0,308.15,0
567,7.8232,0,308.15,0
568,7.912608,0,308.15,0
569,7.8232,0,308.15,0
570,7.867904,0,308.15,0
571,7.733792,0,308.15,0
572,7.778496,0,308.15,0
573,7.867904,0,308.15,0
574,7.867904,0,308.15,0
575,8.002016,0,308.15,0
576,8.04672,0,308.15,0
577,7.957312,0,308.15,0
578,7.912608,0,308.15,0
579,7.8232,0,308.15,0
580,7.912608,0,308.15,0
581,7.912608,0,308.15,0
582,8.091424,0,308.15,0
583,8.225536,0,308.15,0
584,8.583168,0,308.15,0
585,8.449056,0,308.15,0
586,8.04672,0,308.15,0
587,6.973824,0,308.15,0
588,5.945632,0,308.15,0
589,4.4704,0,308.15,0
590,3.442208,0,308.15,0
591,2.592832,0,308.15,0
592,1.654048,0,308.15,0
593,1.072896,0,308.15,0
594,0,0,308.15,0
595,0,0,308.15,0
596,0,0,308.15,0
597,0,0,308.15,0
598,0,0,308.15,0
599,0,0,308.15,0
600,0,0,308.15,0
